Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Smoking,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Drinking,Physical_Activity,Short_Sleep
2022,PA,Pennsylvania,Philadelphia,42101,42101032600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.4,18.1,7761,5618,POINT (-75.0396256 40.0302727),42101032600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.4,23.3,39.1
2022,PA,Pennsylvania,Philadelphia,42101,42101028400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,30.8,,,28.0,33.8,3811,2779,POINT (-75.1381289 40.0251574),42101028400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,12.7,45.7,51.5
2022,PA,Pennsylvania,Venango,42121,42121200300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.5,,,21.6,27.4,1606,1227,POINT (-79.8474541 41.4098727),42121200300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,14.3,37.1,40.4
2022,PA,Pennsylvania,Washington,42125,42125771100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.6,,,12.8,16.7,5558,4701,POINT (-80.0263995 40.2234039),42125771100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,22.7,34.9
2022,PA,Pennsylvania,Tioga,42117,42117950300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.6,,,19.0,24.3,3695,2980,POINT (-77.5002796 41.9430016),42117950300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.5,31.9,40.2
2022,PA,Pennsylvania,Philadelphia,42101,42101027300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.8,,,19.4,24.1,5951,4514,POINT (-75.1189432 40.0377547),42101027300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,14.0,35.1,46.8
2022,PA,Pennsylvania,Westmoreland,42129,42129804501,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.4,,,10.0,13.0,4751,3973,POINT (-79.5425163 40.2550632),42129804501,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,18.5,35.9
2022,PA,Pennsylvania,Philadelphia,42101,42101026900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.9,,,12.3,15.6,2231,1829,POINT (-75.1324048 40.0556007),42101026900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,14.9,24.6,42.2
2022,PA,Pennsylvania,Westmoreland,42129,42129804701,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.3,,,12.5,16.2,2966,2463,POINT (-79.6079447 40.274016),42129804701,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,22.8,36.8
2022,PA,Pennsylvania,Venango,42121,42121201300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.4,,,18.0,23.1,3555,2800,POINT (-79.7409613 41.3699061),42121201300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.1,29.4,38.0
2022,PA,Pennsylvania,Washington,42125,42125704100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.8,,,19.3,24.6,1701,1528,POINT (-80.2465923 40.1693186),42125704100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.9,30.9,43.2
2022,PA,Pennsylvania,Philadelphia,42101,42101030200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.7,,,17.6,22.0,7431,5384,POINT (-75.0823128 40.0259863),42101030200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.2,29.6,45.1
2022,PA,Pennsylvania,Philadelphia,42101,42101031900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.0,,,18.8,23.3,5133,3728,POINT (-75.0648989 40.0230596),42101031900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,31.0,43.9
2022,PA,Pennsylvania,Philadelphia,42101,42101034200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.7,,,12.1,15.3,3732,3109,POINT (-75.0718235 40.0842604),42101034200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.6,24.7,34.6
2022,PA,Pennsylvania,Union,42119,42119090202,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.9,,,18.3,23.7,4264,3162,POINT (-77.0854049 40.9739753),42119090202,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,27.7,38.0
2022,PA,Pennsylvania,Pike,42103,42103950504,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.7,,,12.9,16.8,1912,1637,POINT (-75.1200726 41.3286861),42103950504,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.3,23.8,35.7
2022,PA,Pennsylvania,Venango,42121,42121200600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.9,,,16.6,21.4,4775,3856,POINT (-79.8287527 41.4401731),42121200600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,28.3,38.0
2022,PA,Pennsylvania,Union,42119,42119090300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.1,,,14.9,19.6,3583,2806,POINT (-77.0443589 40.9202943),42119090300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.6,23.6,36.7
2022,PA,Pennsylvania,Union,42119,42119090600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.8,,,11.1,14.6,5914,4467,POINT (-76.9107927 40.9284776),42119090600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,19.9,34.6
2022,PA,Pennsylvania,Westmoreland,42129,42129801500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.7,,,16.6,21.1,2517,1934,POINT (-79.5665503 40.5989121),42129801500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,27.5,40.9
2022,PA,Pennsylvania,Tioga,42117,42117951000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.0,,,17.5,22.5,2971,2353,POINT (-77.1702566 41.6119652),42117951000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.5,28.9,39.9
2022,PA,Pennsylvania,Westmoreland,42129,42129801400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.2,,,20.7,26.0,1815,1418,POINT (-79.5819801 40.5974081),42129801400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.2,32.5,43.5
2022,PA,Pennsylvania,Westmoreland,42129,42129802200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.4,,,15.4,19.7,3227,2516,POINT (-79.7556202 40.3848697),42129802200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,23.9,39.9
2022,PA,Pennsylvania,Westmoreland,42129,42129802304,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.7,,,11.2,14.5,6845,5449,POINT (-79.6534105 40.3825427),42129802304,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,19.6,36.5
2022,PA,Pennsylvania,Washington,42125,42125751100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.8,,,16.6,21.2,5016,4089,POINT (-80.3039 40.2124535),42125751100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.1,27.2,37.1
2022,PA,Pennsylvania,Wyoming,42131,42131400300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.2,18.4,4435,3563,POINT (-75.8090866 41.6026937),42131400300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.2,22.5,37.9
2022,PA,Pennsylvania,Westmoreland,42129,42129808500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.9,,,8.6,11.4,1513,1295,POINT (-79.2374865 40.2449403),42129808500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.3,20.5,34.2
2022,PA,Pennsylvania,Wyoming,42131,42131400700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.5,,,17.2,22.0,3991,3272,POINT (-76.0179712 41.4187615),42131400700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,26.1,38.4
2022,PA,Pennsylvania,Westmoreland,42129,42129807800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.6,,,13.7,17.8,3878,3272,POINT (-79.3529292 40.3087762),42129807800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.0,25.1,38.2
2022,PA,Pennsylvania,Westmoreland,42129,42129808200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.4,,,16.2,20.8,2639,2045,POINT (-79.3010839 40.3334311),42129808200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.2,25.5,40.8
2022,PA,Pennsylvania,York,42133,42133023904,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.4,,,13.4,17.6,4169,3328,POINT (-76.5861488 39.763743),42133023904,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.2,21.5,37.6
2022,PA,Pennsylvania,Westmoreland,42129,42129805100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.7,,,16.5,21.1,2652,2191,POINT (-79.7640126 40.2627013),42129805100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.3,27.1,39.5
2022,PA,Pennsylvania,York,42133,42133022801,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.3,,,12.4,16.2,4556,3639,POINT (-76.6870683 39.9042924),42133022801,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.9,21.5,36.8
2022,PA,Pennsylvania,York,42133,42133022401,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.4,,,13.5,17.5,3462,2754,POINT (-76.8671827 39.7583619),42133022401,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.4,21.2,36.7
2022,PA,Pennsylvania,York,42133,42133001300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.7,,,15.6,20.0,3319,2518,POINT (-76.7520726 39.9631543),42133001300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.8,26.4,42.4
2022,PA,Pennsylvania,York,42133,42133020524,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.2,,,15.0,19.5,4439,3365,POINT (-76.8461614 39.9138739),42133020524,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,23.8,39.0
2022,PA,Pennsylvania,York,42133,42133020221,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.6,,,14.5,18.8,4880,3827,POINT (-76.8643104 40.1813749),42133020221,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.6,23.3,38.1
2022,PA,Pennsylvania,York,42133,42133021902,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.6,,,17.2,22.1,4892,3664,POINT (-76.9623635 39.7956956),42133021902,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.7,25.3,40.6
2022,PA,Pennsylvania,York,42133,42133023200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.2,18.4,6497,5079,POINT (-76.5704506 39.8914776),42133023200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.6,21.8,38.2
2022,PA,Pennsylvania,Westmoreland,42129,42129805600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.2,,,18.8,23.9,1873,1526,POINT (-79.8639567 40.1320484),42129805600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,30.0,41.1
2022,PA,Pennsylvania,Westmoreland,42129,42129805904,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.0,,,15.0,19.3,2885,2315,POINT (-79.8007478 40.1610099),42129805904,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.9,26.2,39.1
2022,PA,Pennsylvania,Westmoreland,42129,42129806300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.7,,,13.8,17.7,1980,1539,POINT (-79.5927788 40.0983482),42129806300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.2,23.8,38.4
2022,PA,Pennsylvania,York,42133,42133020510,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.5,,,15.4,19.9,3969,3152,POINT (-76.9456848 39.9105976),42133020510,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.7,24.0,37.7
2022,PA,Pennsylvania,York,42133,42133021100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.4,,,12.5,16.4,4970,3891,POINT (-76.7299957 40.0158402),42133021100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,22.8,38.1
2022,PA,Pennsylvania,York,42133,42133020910,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.5,,,15.3,19.8,6629,5040,POINT (-76.7440017 40.1148306),42133020910,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.4,22.3,39.0
2022,PA,Pennsylvania,York,42133,42133021712,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.5,,,15.3,19.8,6424,5100,POINT (-76.8304971 39.8526989),42133021712,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.0,23.4,37.8
2022,PA,Pennsylvania,York,42133,42133021223,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.6,,,17.3,22.1,3083,2309,POINT (-76.7384101 39.9869867),42133021223,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,28.0,42.2
2022,PA,Pennsylvania,York,42133,42133010520,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.3,,,12.5,16.3,2416,1869,POINT (-76.708008 39.9429971),42133010520,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,21.8,37.2
2022,PA,Pennsylvania,York,42133,42133010130,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.9,,,13.0,16.8,3793,2914,POINT (-76.6395563 39.9752925),42133010130,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.8,22.9,36.2
2022,PA,Pennsylvania,Westmoreland,42129,42129806900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.4,18.3,3949,3207,POINT (-79.5207125 40.1608151),42129806900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,25.1,38.3
2022,PA,Pennsylvania,Westmoreland,42129,42129807202,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.2,,,12.5,16.1,3026,2463,POINT (-79.4370638 40.2605717),42129807202,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.2,20.7,37.7
2022,PA,Pennsylvania,Westmoreland,42129,42129807404,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.6,,,11.0,14.3,5144,4432,POINT (-79.4087433 40.3001187),42129807404,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.2,21.7,37.5
2022,PA,Pennsylvania,York,42133,42133022100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.2,,,21.4,27.2,3419,2731,POINT (-76.9820405 39.8026239),42133022100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.2,33.4,42.2
2022,PA,Pennsylvania,York,42133,42133020410,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.9,,,14.8,19.1,5550,4303,POINT (-77.0694506 40.0703728),42133020410,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.8,22.5,38.2
2022,PA,Pennsylvania,York,42133,42133022404,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.2,18.4,5777,4325,POINT (-76.9402524 39.7474275),42133022404,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,21.0,38.0
2022,PA,Pennsylvania,York,42133,42133001000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.9,,,22.1,27.7,1531,1070,POINT (-76.7331872 39.9549745),42133001000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.2,38.4,47.8
2022,PA,Pennsylvania,York,42133,42133022922,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.8,,,9.4,12.4,4088,3088,POINT (-76.6438142 39.9221308),42133022922,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.5,18.3,35.1
2022,PA,Pennsylvania,York,42133,42133023302,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.1,,,14.1,18.3,6361,5035,POINT (-76.5989521 39.933513),42133023302,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,21.7,37.7
2022,PA,Pennsylvania,York,42133,42133000700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.7,,,20.1,25.5,3309,2223,POINT (-76.7211354 39.9568065),42133000700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.2,39.3,48.3
2022,PA,Pennsylvania,York,42133,42133023824,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.2,,,13.3,17.3,2971,2338,POINT (-76.6804754 39.7742575),42133023824,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.8,21.6,37.9
2022,PA,Pennsylvania,Westmoreland,42129,42129805800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.5,,,17.3,22.0,3174,2509,POINT (-79.844303 40.1673024),42129805800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,28.7,41.1
2022,PA,Pennsylvania,York,42133,42133021711,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.5,,,14.4,18.6,3031,2438,POINT (-76.9179472 39.8297555),42133021711,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,24.2,36.6
2022,PA,Pennsylvania,York,42133,42133022923,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.9,,,14.8,19.3,5138,4017,POINT (-76.6659215 39.9461373),42133022923,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,25.7,40.5
2022,PA,Pennsylvania,Westmoreland,42129,42129807700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.0,,,14.1,18.3,3424,2717,POINT (-79.375094 40.3134591),42129807700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.2,25.0,39.4
2022,PA,Pennsylvania,Wyoming,42131,42131400600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.0,,,14.0,18.2,3202,2656,POINT (-75.9547903 41.488664),42131400600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,23.6,37.1
2022,PA,Pennsylvania,York,42133,42133010300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.2,,,15.1,19.5,1742,1319,POINT (-76.7195401 39.9770783),42133010300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.0,23.4,39.7
2022,PA,Pennsylvania,York,42133,42133020802,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.4,,,14.4,18.6,4754,3501,POINT (-76.7645129 40.0763598),42133020802,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.3,22.0,40.2
2022,PA,Pennsylvania,York,42133,42133020801,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.1,,,13.2,17.2,3774,2988,POINT (-76.81931 40.0632759),42133020801,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.4,20.2,37.9
2022,PA,Pennsylvania,York,42133,42133023823,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.2,,,12.5,16.2,4311,3527,POINT (-76.6551599 39.7451024),42133023823,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.5,22.2,35.5
2022,PA,Pennsylvania,York,42133,42133021600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.5,,,19.9,25.3,2861,2286,POINT (-76.7867313 39.9240058),42133021600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,30.9,40.4
2022,PA,Pennsylvania,York,42133,42133000100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.0,,,18.6,23.5,1559,1262,POINT (-76.7266729 39.9615658),42133000100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.9,29.7,44.5
2022,PA,Pennsylvania,York,42133,42133020601,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.1,,,15.0,19.4,3102,2521,POINT (-76.8629326 40.0454333),42133020601,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,24.0,37.2
2022,PA,Pennsylvania,York,42133,42133020921,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.6,,,15.4,20.0,7355,5612,POINT (-76.7895948 40.1469392),42133020921,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.4,22.7,39.2
2022,PA,Pennsylvania,York,42133,42133021224,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.5,,,10.9,14.3,5847,4516,POINT (-76.7598612 39.9974984),42133021224,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.7,21.4,36.0
2022,PA,Pennsylvania,York,42133,42133021720,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.1,,,12.4,16.1,4688,3719,POINT (-76.775909 39.8939591),42133021720,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.9,20.7,37.0
2022,PA,Pennsylvania,York,42133,42133021020,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.1,18.4,7160,5407,POINT (-76.7054114 40.0871941),42133021020,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.2,22.7,38.6
2022,PA,Pennsylvania,York,42133,42133021901,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.9,,,15.7,20.3,3086,2426,POINT (-76.9821167 39.7887521),42133021901,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.0,24.0,38.9
2022,PA,Pennsylvania,Westmoreland,42129,42129808600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.3,,,15.3,19.5,4190,3551,POINT (-79.3164483 40.1362235),42129808600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,25.8,38.9
2022,PA,Pennsylvania,Westmoreland,42129,42129807000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.8,,,16.7,21.3,3083,2584,POINT (-79.4508375 40.1711493),42129807000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.0,27.3,39.3
2022,PA,Pennsylvania,Westmoreland,42129,42129807300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.9,,,14.0,18.0,4691,3883,POINT (-79.3700356 40.2543359),42129807300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,24.6,37.9
2022,PA,Pennsylvania,Westmoreland,42129,42129808300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.2,,,16.1,20.6,4903,3973,POINT (-79.1135169 40.3403203),42129808300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.9,26.9,39.4
2022,PA,Pennsylvania,York,42133,42133023903,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.7,,,14.6,19.0,3231,2588,POINT (-76.6035947 39.7415536),42133023903,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.0,25.1,37.4
2022,PA,Pennsylvania,Wyoming,42131,42131400400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.9,,,14.7,19.1,3992,3270,POINT (-75.9022638 41.5528576),42131400400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.9,23.7,37.0
2022,PA,Pennsylvania,York,42133,42133022403,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.4,,,11.7,15.3,3295,2382,POINT (-76.9491839 39.7608121),42133022403,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.6,20.4,36.2
2022,PA,Pennsylvania,York,42133,42133010220,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.6,,,10.9,14.3,6341,5043,POINT (-76.6715066 39.9651704),42133010220,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.9,22.1,35.8
2022,PA,Pennsylvania,York,42133,42133023301,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.2,,,12.4,16.1,6353,4925,POINT (-76.6206009 39.9562826),42133023301,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.2,21.5,36.8
2022,PA,Pennsylvania,Westmoreland,42129,42129807500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.8,,,13.9,17.9,2266,1877,POINT (-79.390749 40.3212232),42129807500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,23.9,38.2
2022,PA,Pennsylvania,Westmoreland,42129,42129807901,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.7,,,17.5,22.1,3057,2525,POINT (-79.3820136 40.391117),42129807901,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.1,30.4,39.9
2022,PA,Pennsylvania,Westmoreland,42129,42129806600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.1,,,16.1,20.4,3020,2464,POINT (-79.599139 40.1662608),42129806600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,25.7,39.7
2022,PA,Pennsylvania,Wyoming,42131,42131400500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.5,,,13.5,17.5,3741,3076,POINT (-75.8434621 41.4877557),42131400500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,21.8,36.5
